date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-26 05:12:04,XHNews,,5,34,70,"#DailyChinaBriefing on Jan. 26: 1. China reports 1,975 confirmed cases of new coronavirus pneumonia http://xhne.ws/iht9c 2. China to build another SARS treatment-model hospital http://xhne.ws/VongK 3. China to fly more independent civil airplanes http://xhne.ws/abBlg",,,#DailyChinaBriefing,1221299745097949184,https://twitter.com/XHNews/status/1221299745097949184
2020-01-26 03:18:11,XHNews,,13,82,100,"Central China's Hubei Province reported 323 new confirmed cases of pneumonia caused by the novel coronavirus (2019-nCoV) and 13 new deaths on Saturday, the provincial health authorities said Sunday http://xhne.ws/cTe3G",,,,1221271086370783232,https://twitter.com/XHNews/status/1221271086370783232
2020-01-26 02:39:57,XHNews,,6,29,63,"Thirty provincial-level regions reporting cases of novel coronavirus in China have activated first-level emergency response to contain the spread of the viral pneumonia http://xhne.ws/9Q0rX",,,,1221261464864002050,https://twitter.com/XHNews/status/1221261464864002050
2020-01-26 01:12:35,XHNews,,11,133,117,"Chinese health authorities announced Sunday that 1,975 confirmed cases of pneumonia caused by the novel coronavirus (2019-nCoV), including 324 in critical conditions, had been reported in the country by the end of Saturday http://xhne.ws/iht9c",,,,1221239478108545025,https://twitter.com/XHNews/status/1221239478108545025
2020-01-25 16:08:32,XHNews,,7,26,62,"Check out this special edition on the official app of Xinhua to see #WhatPresidentXiSays on the prevention and control of the outbreak of pneumonia caused by the novel coronavirus. ",,,#WhatPresidentXiSays,1221102562234990594,https://twitter.com/XHNews/status/1221102562234990594
2020-01-25 14:16:42,XHNews,,3,18,39,"HKSAR government on Saturday announces highest response level to novel coronavirus pneumonia, and upgrades preventative measures http://xhne.ws/zOQyw",,,,1221074419734413313,https://twitter.com/XHNews/status/1221074419734413313
2020-01-25 13:13:34,XHNews,,49,424,941,"China's Wuhan will build a second #SARS treatment-model makeshift hospital and put it into use in half a month. #pneumonia #coronavirus",,,#SARS #pneumonia #coronavirus,1221058530259750913,https://twitter.com/XHNews/status/1221058530259750913
2020-01-25 12:17:00,XHNews,,53,332,894,"A nurse in Chengdu, China has her hair cut short before heading to Wuhan to help deal with the novel coronavirus outbreak. #pneumonia ",,,#pneumonia,1221044294716477440,https://twitter.com/XHNews/status/1221044294716477440
2020-01-25 09:08:28,XHNews,,13,197,352,"China has sent military medics, including professionals who have experience in the fight against SARS or Ebola, to Wuhan to curb the spreading of the novel coronavirus-related pneumonia ",,,,1220996849357807616,https://twitter.com/XHNews/status/1220996849357807616
2020-01-25 08:45:14,XHNews,,6,46,66,"China ramps up quarantine measures on public transport as confirmed cases of new coronavirus pneumonia rises to 1,287. Infected patients on board will be immediate isolated and transfered to the nearest observation stations http://xhne.ws/Pp19v",,,,1220991000916779008,https://twitter.com/XHNews/status/1220991000916779008
2020-01-25 06:15:26,XHNews,,19,78,112,"#DailyChinaBriefing on Jan. 25: 1. China reports 1,287 confirmed cases of new coronavirus pneumonia, 41 deaths http://xhne.ws/Ayh0j 2. China mobilizes medical teams to fight new coronavirus http://xhne.ws/i7miG 3. New Year celebrations around world http://xhne.ws/PO1Lw",,,#DailyChinaBriefing,1220953303678320640,https://twitter.com/XHNews/status/1220953303678320640
2020-01-25 02:25:24,XHNews,,27,227,190,"Update: The pneumonia situation has resulted in 41 deaths in China. By end of Friday, the country has reported 1 ,287 confirmed cases of pneumonia caused by the novel coronavirus , including 237 in critical conditions http://xhne.ws/Ayh0j",,,,1220895414884454401,https://twitter.com/XHNews/status/1220895414884454401
2020-01-25 00:58:06,XHNews,,51,473,446,"China reports 1,287 confirmed cases of new coronavirus pneumonia, including 237 in critical conditions http://xhne.ws/3tVD5",,,,1220873443215888384,https://twitter.com/XHNews/status/1220873443215888384
2020-01-24 14:44:26,XHNews,,26,110,191,"Xinhua Headlines: China is mobilizing medical staff to aid Wuhan, the center of the novel coronavirus (2019-nCoV) outbreak, as the country reported 830 confirmed cases of pneumonia caused by the virus and 25 deaths by the end of Thursday http://xhne.ws/i7miG",,,,1220719008275664897,https://twitter.com/XHNews/status/1220719008275664897
2020-01-24 11:47:37,XHNews,,50,364,650,"Wuhan is following Beijing's #SARS treatment model, building a special hospital for admitting patients infected in the outbreak of pneumonia caused by novel coronavirus ",,,#SARS,1220674510627713025,https://twitter.com/XHNews/status/1220674510627713025
2020-01-24 09:26:29,XHNews,,13,62,111,"Chinese authorities have launched a series of preventive and control measures to curb the spreading of the novel coronavirus-related pneumonia ",,,,1220638995115278336,https://twitter.com/XHNews/status/1220638995115278336
2020-01-24 08:38:33,XHNews,,5,30,62,"China's Forbidden City declares closure from Jan. 25 amid pneumonia infection concern http://xhne.ws/xvJoj",,,,1220626934096330752,https://twitter.com/XHNews/status/1220626934096330752
2020-01-24 06:17:04,XHNews,,13,42,70,"""This is an emergency in China. But it has not yet become a global health emergency,"" said WHO chief. Total number of confirmed cases of new #coronavirus pneumonia in China has risen to 830 as of Thursday http://xhne.ws/wU2UD",,,#coronavirus,1220591326292598791,https://twitter.com/XHNews/status/1220591326292598791
2020-01-24 02:17:48,XHNews,,9,121,116,"China reports 830 confirmed cases and 1,072 suspected cases of new coronavirus pneumonia. The pneumonia situation has resulted in 25 deaths http://xhne.ws/azhiz",,,,1220531113917067264,https://twitter.com/XHNews/status/1220531113917067264
2020-01-24 01:34:08,XHNews,,7,47,57,"#DailyChinaBriefing on Jan. 24: 1. China reports 830 cases of new coronavirus pneumonia http://xhne.ws/sMI4H 2. Beijing cancels large-scale activities http://xhne.ws/xUN70 3. WHO says ""too early"" to declare novel coronavirus global emergency http://xhne.ws/wpTwu",,,#DailyChinaBriefing,1220520122395299841,https://twitter.com/XHNews/status/1220520122395299841
2020-01-24 01:08:19,XHNews,,6,54,52,"25 deaths, 830 confirmed cases of new coronavirus pneumonia reported in China http://xhne.ws/sMI4H",,,,1220513629403078656,https://twitter.com/XHNews/status/1220513629403078656
2020-01-23 02:40:53,XHNews,,3,19,62,"Wuhan patient expected to recover from new pneumonia after ECMO support http://xhne.ws/9nOK3",,,,1220174533270933504,https://twitter.com/XHNews/status/1220174533270933504
2020-01-23 01:39:03,XHNews,,5,50,58,"Latest: China reports 571 confirmed cases of new coronavirus pneumonia http://xhne.ws/xJC2j",,,,1220158975792046080,https://twitter.com/XHNews/status/1220158975792046080
2020-01-22 15:50:46,XHNews,,14,62,88,"17 deaths, 444 cases of new viral pneumonia reported in China's Hubei Province http://xhne.ws/pSvOS",,,,1220010926348414976,https://twitter.com/XHNews/status/1220010926348414976
2020-01-22 14:56:14,XHNews,,3,10,26,"HKSAR government has confirmed the 1st highly-suspected case of novel coronavirus pneumonia on Jan. 22, with the patient a 39-year-old man from the Chinese city of Wuhan http://xhne.ws/P63Oa",,,,1219997205148446720,https://twitter.com/XHNews/status/1219997205148446720
2020-01-22 12:18:36,XHNews,,5,22,58,"Strict measures have been taken to prevent and control the spread of pneumonia caused by the novel coronavirus (2019-nCoV), said Li Bin, deputy director of the National Health Commission (NHC), at a press conference Wednesday ",,,,1219957532216766465,https://twitter.com/XHNews/status/1219957532216766465
2020-01-22 11:23:14,XHNews,,5,20,41,"China have taken strict measures to prevent the spread of the virus and maintains good communication channels with the WHO, related countries and local authorities as the cases of pneumonia caused by the novel coronavirus (2019-nCoV) have been on the rise http://xhne.ws/TuDK8",,,,1219943600525586432,https://twitter.com/XHNews/status/1219943600525586432
2020-01-22 03:28:05,XHNews,,4,42,44,"China reports 440 confirmed cases of new coronavirus (2019-nCoV) pneumonia http://xhne.ws/BlZuM",,,,1219824026920587264,https://twitter.com/XHNews/status/1219824026920587264
2020-01-22 02:38:06,washingtonpost,,9,56,67,"What we know about the mysterious, pneumonia-like coronavirus spreading in China and elsewhere ",,,,1219811444772032513,https://twitter.com/washingtonpost/status/1219811444772032513
2020-01-22 02:29:15,XHNews,,6,8,31,"China will take further steps to control the new coronavirus-related pneumonia: State Council http://xhne.ws/r9FDi",,,,1219809219215364097,https://twitter.com/XHNews/status/1219809219215364097
2020-01-21 20:04:12,XHNews,,4,17,30,"JUST IN: 1st U.S. case of novel coronavirus confirmed, man travelling from central China's Wuhan to Washington state last week diagnosed with pneumonia, now ""in good condition"" -- @CDCgov #novelcoronavirus #2019nCoV",,@CDCgov,#novelcoronavirus #2019nCoV,1219712319380500481,https://twitter.com/XHNews/status/1219712319380500481
2020-01-21 14:11:15,XHNews,,8,26,46,"Latest: China reports 291 confirmed, 54 suspected cases of new coronavirus-related pneumonia by end of Monday http://xhne.ws/HDpC3",,,,1219623495841341441,https://twitter.com/XHNews/status/1219623495841341441
2020-01-21 13:53:53,WSJ,,13,146,148,"The coronavirus, which causes pneumonia, has spread beyond China’s borders to Japan, Thailand and South Korea ",,,,1219619126244712459,https://twitter.com/WSJ/status/1219619126244712459
2020-01-21 06:16:56,XHNews,,3,12,36,"#DailyChinaBriefing on Jan. 21: 1 China takes top-level preventive, control measures against 2019-nCoV pneumonia http://xhne.ws/8y98q 2 Chinese envoy at Berlin conference on Libya issue http://xhne.ws/QyrQI 3 China's space station core module http://xhne.ws/BmUvJ",,,#DailyChinaBriefing,1219504131049754630,https://twitter.com/XHNews/status/1219504131049754630
2020-01-21 03:13:33,XHNews,,8,18,45,"China takes top-level preventive, control measures against 2019-nCoV pneumonia http://xhne.ws/8y98q",,,,1219457981974241280,https://twitter.com/XHNews/status/1219457981974241280
2020-01-20 14:08:18,XHNews,,13,26,43,"President Xi Jinping has ordered resolute efforts to curb the spread of the novel coronavirus (2019-nCoV) that caused cases of pneumonia as a total of 224 cases had been reported in China by 6 p.m. Monday http://xhne.ws/ECAV0",,,,1219260365483184129,https://twitter.com/XHNews/status/1219260365483184129
2020-01-20 10:43:00,TIME,,40,700,717,"The Wuhan pneumonia crisis highlights the danger in China's opaque way of doing things ",,,,1219208698695966721,https://twitter.com/TIME/status/1219208698695966721
2020-01-20 03:44:33,XHNews,,2,4,27,"#DailyChinaBriefing on Jan. 20 1. Beijing, Guangdong reports pneumonia cases, Wuhan confirms 3rd death http://xhne.ws/sHsb3 2. Elderly Chinese man mind-controls robotic arm http://xhne.ws/GRMLq 3. Flying squirrels &amp; villagers in NW China http://xhne.ws/jIGzN",,,#DailyChinaBriefing,1219103394687848449,https://twitter.com/XHNews/status/1219103394687848449
2020-01-20 01:05:59,Reuters,,7,81,80,"China confirms 139 new cases of pneumonia over weekend, virus spreads to new cities https://reut.rs/37cyUx1",,,,1219063487663673350,https://twitter.com/Reuters/status/1219063487663673350
2020-01-19 14:49:47,TIME,,5,95,136,"17 more people diagnosed with deadly viral pneumonia in China ",,,,1218908418381099008,https://twitter.com/TIME/status/1218908418381099008
2020-01-19 12:00:30,XHNews,,0,30,38,"China's Wuhan reported 17 new coronavirus-related pneumonia cases Friday ",,,,1218865815157706752,https://twitter.com/XHNews/status/1218865815157706752
2020-01-19 11:30:07,WSJ,,9,63,72,"Seventeen new cases of the pneumonia-like coronavirus have been identified in China, raising concerns the disease could spread as hundreds of millions of people travel for the Lunar New Year holiday ",,,,1218858169125961729,https://twitter.com/WSJ/status/1218858169125961729
2020-01-19 07:20:00,RT_com,,18,167,149,"New deadly pneumonia-like virus has already spread from #China to #Japan &amp; #Thailand",,,#China #Japan #Thailand,1218795224169840640,https://twitter.com/RT_com/status/1218795224169840640
2020-01-18 15:10:00,TIME,,3,76,99,"China reports 4 more cases in viral pneumonia outbreak ",,,,1218551115647803392,https://twitter.com/TIME/status/1218551115647803392
2020-01-18 12:11:15,SkyNews,,12,24,33,"Two people in Wuhan, China have died after an outbreak of pneumonia linked to a new strain of coronavirus which is believed to have started in a seafood market ",,,,1218506134727921664,https://twitter.com/SkyNews/status/1218506134727921664
2020-01-17 19:45:03,WSJ,,5,35,71,"People traveling to the U.S. from Wuhan, China, will be screened for fevers, coughs or difficulty breathing, after a new pneumonia-like virus sickened dozens in Asia ",,,,1218257948067160067,https://twitter.com/WSJ/status/1218257948067160067
2020-01-16 10:00:00,Reuters,,9,75,64,"A Japanese man has tested positive for the new China coronavirus. The patient had returned this month from Wuhan, the Chinese city where there has been an outbreak of pneumonia believed to be caused by the new strain https://reut.rs/2FVSgue",,,,1217748326776373249,https://twitter.com/Reuters/status/1217748326776373249
2020-01-11 11:57:22,XHNews,,3,21,36,"One patient has died of coronavirus-related pneumonia in Wuhan, China ",,,,1215965922365755396,https://twitter.com/XHNews/status/1215965922365755396
2020-01-11 09:00:13,WSJ,,13,89,86,"The virus implicated in a mysterious outbreak of pneumonia in central China is in a class of pathogens that are a growing player in global infectious disease epidemics ",,,,1215921342761119745,https://twitter.com/WSJ/status/1215921342761119745
2020-01-11 03:42:28,RT_com,,3,63,52,"Lethal SARS-linked coronavirus claims first life as China’s pneumonia outbreak infects dozens ",,,,1215841379013857280,https://twitter.com/RT_com/status/1215841379013857280
2020-01-09 18:07:01,Reuters,,9,61,69,"WHO says new virus may have caused China pneumonia outbreak https://reut.rs/2QF7V7i",,,,1215334175072489472,https://twitter.com/Reuters/status/1215334175072489472
2020-01-09 15:05:43,washingtonpost,,8,43,70,"China identifies new strain of coronavirus as source of pneumonia outbreak ",,,,1215288547982352391,https://twitter.com/washingtonpost/status/1215288547982352391
2020-01-09 08:07:09,washingtonpost,,9,45,70,"China identifies new strain of coronavirus as source of pneumonia outbreak https://wapo.st/2sYHlNu",,,,1215183214110806016,https://twitter.com/washingtonpost/status/1215183214110806016
2020-01-06 11:45:05,WSJ,,3,59,59,"Health officials investigate a mystery viral pneumonia that has infected 59 in central China, and triggered health alerts in Hong Kong and Singapore ",,,,1214150895086264320,https://twitter.com/WSJ/status/1214150895086264320
