date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-01-23 11:48:56,Reuters,,9,100,129,"China is putting on lockdown a city of 11 million people considered the epicenter of a new coronavirus outbreak, as health authorities around the world scramble to prevent a global pandemic https://reut.rs/2uphwGY",,,,1220312456754597888,https://twitter.com/Reuters/status/1220312456754597888
2020-01-23 10:43:30,SkyNews,,47,96,108," What is a coronavirus? What are the symptoms? Should you be concerned about travelling? When has something like this happened before? Here's everything you need to know about the 'Wuhan virus' outbreak ",,,,1220295991326334976,https://twitter.com/SkyNews/status/1220295991326334976
2020-01-23 10:03:00,TIME,,15,76,81,"The new coronavirus is spreading fast. Will doctors be able to find a treatment before the outbreak ends? ",,,,1220285795988377603,https://twitter.com/TIME/status/1220285795988377603
2020-01-23 10:00:00,Reuters,,10,111,120,"If the World Health Organization declares China’s coronavirus outbreak a global emergency, it will be the sixth international public health emergency in the last decade https://reut.rs/30KHDUM",,,,1220285042108387329,https://twitter.com/Reuters/status/1220285042108387329
2020-01-23 08:04:57,SkyNewsBreak,,76,72,179,"Business secretary Andrea Leadsom has told Sky News the new coronavirus outbreak is a ""huge"" concern for the world and she understands all flights from Wuhan to the UK are now being checked routinely adding the UK's response will be guided by advice from world health authorities",,,,1220256090618834945,https://twitter.com/SkyNewsBreak/status/1220256090618834945
2020-01-23 07:58:20,SkyNews,,8,14,33,"""This is a huge concern for the world."" @andrealeadsom says ""it's important to have a measured reaction"" to the coronavirus outbreak in Wuhan. #KayBurley at #Breakfast Read more: https://trib.al/GFQr8E2",,@andrealeadsom,#KayBurley #Breakfast,1220254424398016513,https://twitter.com/SkyNews/status/1220254424398016513
2020-01-23 07:15:00,Reuters,,6,83,100,"China is putting on lockdown the city of Wuhan, the epicenter of a new coronavirus outbreak, as health authorities around the world scramble to prevent a pandemic https://reut.rs/30KHDUM",,,,1220243517370318848,https://twitter.com/Reuters/status/1220243517370318848
2020-01-23 02:06:34,XHNews,,0,11,26,"#DailyChinaBriefing: 1. China goes all out to contain novel coronavirus amid travel rush http://xhne.ws/JkIcu 2. WHO extends emergency talks over coronavirus outbreak in China http://xhne.ws/oOuTg 3. UN chief sends Chinese Lunar New Year greetings http://xhne.ws/joom0",,,#DailyChinaBriefing,1220165897396084736,https://twitter.com/XHNews/status/1220165897396084736
2020-01-23 02:01:26,XHNews,,7,60,78,"#Wuhan suspends public transportation, outward flights, trains in a bid to ""resolutely curb"" the novel coronavirus outbreak http://xhne.ws/tiEBw",,,#Wuhan,1220164606318063616,https://twitter.com/XHNews/status/1220164606318063616
2020-01-22 21:40:09,WSJ,,6,29,33,"The deadly coronavirus outbreak is sparking big moves among biotechnology stocks, a volatile sector where companies can flourish or struggle depending on their progress in developing new medical treatments ",,,,1220098854797938691,https://twitter.com/WSJ/status/1220098854797938691
2020-01-22 21:32:31,TIME,,14,54,84,"The new coronavirus is spreading fast. Will doctors be able to find a treatment before the outbreak ends? https://ti.me/2RF05Ku",,,,1220096932569284609,https://twitter.com/TIME/status/1220096932569284609
2020-01-22 21:25:01,XHNews,,1,22,17,"Update: WHO extends to Thursday its emergency talks on whether novel coronavirus outbreak in China constitutes a Public Health Emergency of International Concern http://xhne.ws/oOuTg",,,,1220095043995951104,https://twitter.com/XHNews/status/1220095043995951104
2020-01-22 21:17:31,TIME,,15,112,144,"China shuts down transportation from Wuhan, the city at the center of coronavirus outbreak. Here's what to know ",,,,1220093157456482305,https://twitter.com/TIME/status/1220093157456482305
2020-01-22 20:24:04,XHNews,,5,19,40,"#BREAKING: WHO extends emergency talks over new coronavirus outbreak, says ""info shared immediately, actions taken immediately"" ",,,#BREAKING,1220079705510023170,https://twitter.com/XHNews/status/1220079705510023170
2020-01-22 20:17:35,Reuters,,5,93,89,"China's Wuhan, the city believed to be the source of the coronavirus outbreak, is closing its transportation networks and advising citizens not to leave the city, state media reported https://reut.rs/2RiWwuA",,,,1220078073074409473,https://twitter.com/Reuters/status/1220078073074409473
2020-01-22 20:08:47,SkyNews,,15,102,113,"BREAKING: 'The decision to declare a public emergency is one I take seriously.' World Health Organisation officials say they need ""more information"" before declaring a global health emergency over the Coronavirus outbreak. Get more here: https://trib.al/xV2KNW2",,,,1220075857928183810,https://twitter.com/SkyNews/status/1220075857928183810
2020-01-22 19:36:33,SkyNews,,13,36,58,"Chinese authorities are growing increasingly concerned about the spread of a mystery virus that has already claimed more than a dozen lives. Check out what you need to know about the Coronavirus outbreak ",,,,1220067748694446087,https://twitter.com/SkyNews/status/1220067748694446087
2020-01-22 18:55:28,SkyNewsBreak,,46,124,211,"Foreign Office is advising against all but essential travel to Wuhan City in China after coronavirus outbreak",,,,1220057410510999558,https://twitter.com/SkyNewsBreak/status/1220057410510999558
2020-01-22 18:40:32,Telegraph,,8,15,20,"The deadly coronavirus outbreak in China could reach Britain ",,,,1220053649935736839,https://twitter.com/Telegraph/status/1220053649935736839
2020-01-22 15:50:00,Reuters,,7,32,40,"China's National Health Commission vice-minister briefed the public on the steps China is taking to control an outbreak of a new flu-like coronavirus. Read more https://reut.rs/36cQOhL",,,,1220010733909340160,https://twitter.com/Reuters/status/1220010733909340160
2020-01-22 14:47:21,SkyNewsBreak,,61,457,631,"Chinese state media reports 17 people are confirmed dead in Hubei province following a Coronavirus outbreak",,,,1219994970293141504,https://twitter.com/SkyNewsBreak/status/1219994970293141504
2020-01-22 14:29:22,SkyNews,,4,3,12,"Transport secretary @grantshapps told @KayBurley that a ""separate area"" is being set up at Heathrow for travellers arriving from affected regions at the centre of the coronavirus outbreak ",,@grantshapps @KayBurley,,1219990440642076672,https://twitter.com/SkyNews/status/1219990440642076672
2020-01-22 14:07:59,Reuters,,5,65,68,"As China vowed to tighten containment measures in hospitals, the World Health Organization is set to hold an emergency meeting to determine whether the outbreak of the new coronavirus constitutes a global health emergency https://reut.rs/2RE3yJh",,,,1219985062101495809,https://twitter.com/Reuters/status/1219985062101495809
2020-01-22 12:56:59,SkyNews,,53,73,107,"Health officials have warned that the new coronavirus that has killed nine people in China is mutating and could spread further. But, how worried should we be by this outbreak? ",,,,1219967192671887361,https://twitter.com/SkyNews/status/1219967192671887361
2020-01-22 12:20:00,SkyNewsBreak,,12,37,90,"The Department of Health and Social Care says enhanced monitoring will be put in place for all direct flights from Wuhan to the UK and this includes providing advice to travellers if they feel unwell and what symptoms to look out for amid the new coronavirus outbreak",,,,1219957888069840897,https://twitter.com/SkyNewsBreak/status/1219957888069840897
2020-01-22 12:06:55,SkyNewsBreak,,9,54,96,"Singapore's health ministry says people should avoid non-essential travel to Wuhan in China following the new coronavirus outbreak",,,,1219954595323097088,https://twitter.com/SkyNewsBreak/status/1219954595323097088
2020-01-22 11:20:29,Telegraph,,1,11,8,"For more on the Coronavirus outbreak: ",,,,1219942907156795393,https://twitter.com/Telegraph/status/1219942907156795393
2020-01-22 10:24:13,Telegraph,,4,5,13,"Travellers from the area at the centre of the coronavirus outbreak will be separated from other passengers on arrival ",,,,1219928748583260161,https://twitter.com/Telegraph/status/1219928748583260161
2020-01-22 09:55:30,Reuters,,4,41,56,"Hong Kong on high alert to tackle coronavirus outbreak https://reut.rs/2Rg3BvA",,,,1219921523173183489,https://twitter.com/Reuters/status/1219921523173183489
2020-01-22 09:50:00,Reuters,,6,126,118,"A new coronavirus in China that has killed nine people is adapting and mutating, underscoring the challenges for health authorities in controlling the outbreak https://reut.rs/2Ge1iD2",,,,1219920136552845312,https://twitter.com/Reuters/status/1219920136552845312
2020-01-22 07:55:38,Reuters,,1,35,30,"Factbox: Major severe coronavirus outbreaks in the past 20 years https://reut.rs/3aHp1d0",,,,1219891355524194304,https://twitter.com/Reuters/status/1219891355524194304
2020-01-22 04:28:12,Reuters,,4,45,58,"Factbox: Major severe coronavirus outbreaks in the past 20 years https://reut.rs/36eGdmK",,,,1219839154105782272,https://twitter.com/Reuters/status/1219839154105782272
2020-01-22 02:05:20,XHNews,,5,12,21,"China at ""crucial stage"" to control novel coronavirus: experts Here's what the experts have to say about the novel coronavirus outbreak: http://xhne.ws/tnFcI",,,,1219803200548753408,https://twitter.com/XHNews/status/1219803200548753408
2020-01-21 18:11:32,Reuters,,2,71,80,"The World Health Organization called a meeting to consider declaring an international health emergency on the coronavirus outbreak that began in China’s central city of Wuhan https://reut.rs/2TTCit5",,,,1219683964971110402,https://twitter.com/Reuters/status/1219683964971110402
2020-01-21 16:13:31,SkyNews,,14,16,31,"Six people have died from a coronavirus outbreak in China as officials warned it is likely to spread ",,,,1219654266945777664,https://twitter.com/SkyNews/status/1219654266945777664
2020-01-21 12:39:26,SkyNews,,3,19,24,"Coronavirus: Six people die in Wuhan amid warning outbreak might spread http://news.sky.com/story/coronavirus-six-people-die-in-wuhan-amid-warning-outbreak-might-spread-11914121",,,,1219600388157997056,https://twitter.com/SkyNews/status/1219600388157997056
2020-01-21 09:30:05,WSJ,,2,19,29,"While different from the deadly SARS, the coronavirus is sparking memories of the outbreak in the early 2000s, as doctors try to understand the disease ",,,,1219552738473914368,https://twitter.com/WSJ/status/1219552738473914368
2020-01-21 06:35:07,Reuters,,10,117,113,"An outbreak of a new coronavirus in China has spread from the central city of Wuhan to cities including Beijing and Shanghai, with more than 200 cases reported so far. Four cases have been reported outside China - in South Korea, Thailand and Japan https://reut.rs/2RzV4mr",,,,1219508705248628737,https://twitter.com/Reuters/status/1219508705248628737
2020-01-21 04:15:35,Reuters,,5,60,48,"A Chinese official investigating a pneumonia outbreak stemming from a new coronavirus said the disease can spread from person to person but can be halted with increased vigilance, as authorities confirmed a fourth death https://reut.rs/2sIxWJT",,,,1219473592611680256,https://twitter.com/Reuters/status/1219473592611680256
2020-01-21 03:20:56,Reuters,,5,59,55,"Factbox: New coronavirus outbreak spreads in China https://reut.rs/2G5oROu",,,,1219459839941804033,https://twitter.com/Reuters/status/1219459839941804033
2020-01-20 22:25:00,Reuters,,7,102,92,"The total number of known coronavirus cases worldwide is now more than 200, underscoring the challenge for health authorities seeking to contain the outbreak in China https://reut.rs/38fI1NE",,,,1219385362847391744,https://twitter.com/Reuters/status/1219385362847391744
2020-01-20 19:25:07,Reuters,,7,39,55,"Factbox: New coronavirus outbreak spreads in China https://reut.rs/2Ry1Mta",,,,1219340092759846913,https://twitter.com/Reuters/status/1219340092759846913
2020-01-20 17:11:00,Reuters,,8,110,151,"Authorities around the globe, including in the United States and many Asian countries, have stepped up screening of travelers from Wuhan, China, as the outbreak of a new coronavirus spreads to more cities https://reut.rs/38fI1NE",,,,1219306342583693316,https://twitter.com/Reuters/status/1219306342583693316
2020-01-20 16:12:58,SkyNewsBreak,,97,233,300,"Chinese state media report that the head of a Chinese government expert team Zhong Nanshan says human-to-human transmission has been confirmed in an outbreak of a new coronavirus",,,,1219291738591891459,https://twitter.com/SkyNewsBreak/status/1219291738591891459
2020-01-20 15:20:58,Reuters,,10,69,53,"Factbox: New coronavirus outbreak spreads in China https://reut.rs/2TK3PwL",,,,1219278653101608960,https://twitter.com/Reuters/status/1219278653101608960
2020-01-20 14:40:44,Reuters,,21,41,57,"Xi says China will resolutely curb outbreak of new coronavirus: state media https://reut.rs/37byN4F",,,,1219268529037496321,https://twitter.com/Reuters/status/1219268529037496321
2020-01-20 14:34:50,SkyNews,,7,20,32,"China's coronavirus outbreak: Everything you need to know ",,,,1219267041359810560,https://twitter.com/SkyNews/status/1219267041359810560
2020-01-20 09:59:42,Reuters,,6,67,70,"An outbreak of a new coronavirus in China has spread to more cities, Chinese authorities said, as the number of patients tripled and a third person died https://reut.rs/38fI1NE",,,,1219197801504157698,https://twitter.com/Reuters/status/1219197801504157698
2020-01-20 06:45:00,Reuters,,8,86,83,"An outbreak of a new coronavirus in China has spread to more cities, the first cases beyond the central city of Wuhan where the virus first emerged. More here: https://reut.rs/3astAI0",,,,1219148803955023872,https://twitter.com/Reuters/status/1219148803955023872
2020-01-18 12:11:15,SkyNews,,12,24,33,"Two people in Wuhan, China have died after an outbreak of pneumonia linked to a new strain of coronavirus which is believed to have started in a seafood market ",,,,1218506134727921664,https://twitter.com/SkyNews/status/1218506134727921664
2020-01-17 08:43:00,TIME,,3,60,64,"The novel coronavirus is in the same family as SARS, which killed hundreds of people after a 2003 outbreak ",,,,1218091336013885440,https://twitter.com/TIME/status/1218091336013885440
2020-01-16 12:53:46,SkyNews,,4,24,29,"Japan confirms man has same coronavirus as China outbreak ",,,,1217792056397062144,https://twitter.com/SkyNews/status/1217792056397062144
2020-01-16 10:00:00,Reuters,,9,75,64,"A Japanese man has tested positive for the new China coronavirus. The patient had returned this month from Wuhan, the Chinese city where there has been an outbreak of pneumonia believed to be caused by the new strain https://reut.rs/2FVSgue",,,,1217748326776373249,https://twitter.com/Reuters/status/1217748326776373249
2020-01-11 03:42:28,RT_com,,3,63,52,"Lethal SARS-linked coronavirus claims first life as China’s pneumonia outbreak infects dozens ",,,,1215841379013857280,https://twitter.com/RT_com/status/1215841379013857280
2020-01-09 15:05:43,washingtonpost,,8,43,70,"China identifies new strain of coronavirus as source of pneumonia outbreak ",,,,1215288547982352391,https://twitter.com/washingtonpost/status/1215288547982352391
2020-01-09 08:07:09,washingtonpost,,9,45,70,"China identifies new strain of coronavirus as source of pneumonia outbreak https://wapo.st/2sYHlNu",,,,1215183214110806016,https://twitter.com/washingtonpost/status/1215183214110806016
